,name,description
3410,Heavy Iron Studios / Traveller's Tales,
3411,Heavy Iron Studios / Avalanche Software,
3412,Ketchapp,
3413,R3dDr4g0n,
3414,MidBoss,
3415,20Q. Net Inc.,
3416,Software Toolworks,
3417,BenS1,
3418,"IntelliCreations, Inc., Pacific Softech Inc.",
3419,Maximinus,
3420,OnekSoft Games,
3421,GoVids,
3422,Neuland Multimedia,
3423,Paineert,
3424,UPL,
3425,Climax Group / Eurocom Entertainment Software / Avalanche Software,
3426,Abacus Software,
3427,Malibu Games,
3428,Malibu Games / Core Design Ltd.,
3429,StormBasic Games,
3430,"GAE, Inc.",
3431,GAE,
3432,Knowledge Adventure,
3433,"Sierra On-Line, Inc.",
3434,PC Research Inc.,
3435,Comolink,
3436,Seph,
3437,SilverStarJapan,
3438,SmileBoom,
3439,eGames,
3440,Wanako Studios,
3441,Dynamix,
3442,TN Games,
3443,Nippon Create,
3444,Boolat Games,
3445,okui,
3446,AGENIUS Interactive,
3447,SCi Games,
3448,Distinctive Software Inc.,
3449,4PM Game LTD,
3450,Invictus Games,
3451,UltraFish,
3452,Cosmonaut Games,
3453,Kung Fu,
3454,GameOn GmbH,
3455,"21 Rocks, LLC",
3456,MegaSoft,
3457,Nintendo / Intelligent Systems,
3458,Bottom Up,
3459,John W. Ratcliff,
3460,cerasus.media,
3461,Just Flight,
3462,Thinking Rabbit,
3463,2DEngine.com,
3464,Nitrome,
3465,RunnerGames,
3466,Tribeca Interactive,
3467,Indy21,
3468,Lesta Studio,
3469,SmudgedCat,
3470,Imagineering,
3471,Anchorcast,
3472,Arise / KranX Productions,
3473,imagodespira,
3474,thelostone,
3475,UberGeekGames,
3476,Latin Soul Studio,
3477,MasterGroke,
3478,Silver Dollar Games 1,
3479,NinjaBee,
3480,ECHS BACHS,
3481,Onteca,
3482,arcarocket,
3483,Westwood Associates,
3484,HobbiSoft,
3485,The Riddler 24,
3486,Frima Studio,
3487,Tecmo Koei Holdings,
3488,"Lost Decade Games, LLC",
3489,SaratogaHC,
3490,Match Software,
3491,sachen,
3492,Illusion,
3493,Copasetic,
3494,Bloober Team,
3495,Riot,
3496,Astral Entertainment,
3497,Interactive Entertainment,
3498,doozerdude,
3499,"Quicksilver Software, Inc",
3500,Extend Studio,
3501,Davilex,
3502,Sumikko Soft,
3503,Sabarasa Studios,
3504,Arcadia Systems,
3505,Robert Swan,
3506,idiot,
3507,Twilight Games,
3508,Sangretu,
3509,Firestorm Studios,
3510,JPN 8bits fanatics,
3511,KraiSoft Entertainment,
3512,Overtime Sports,
3513,Shot Sports Software,
3514,Kris Steele,
3515,Mexond,
3516,Langmaor,
3517,"Domark Software, Inc.",
3518,lutas,
3519,Myth People,
3520,Crack dot Com,
3521,Gamelion,
3522,Gamelion Studios,
3523,Orange_Juice,
3524,No.inc,
3525,Laughing Jackal,
3526,Haruneko,
3527,Gamezlab,
3528,Fairy Engine LLC,
3529,7th Level,
3530,VoodooChief,
3531,"Dynamix, Inc.",
3532,Hazardous Software,
3533,Taki,
3534,Salu,
3535,Probe Software,
3536,UPL & Micronics,
3537,Digital Media Lab,
3538,Active Enterprises,
3539,Interactive Studios,
3540,Gremlin Interactive Ltd.,
3541,Digital Games,
3542,Coktel Vision,
3543,Three One Zero,
3544,"FCI, Inc.",
3545,Strategic Simulations,
3546,"Lion Entertainment, Inc.",
3547,North West,
3548,VR Designs,
3549,"Atari, Inc.",
3550,Square Trio,
3551,On-Line Systems,
3552,Adventure International / Scott Adams,
3553,arrogancy,
3554,Focus on the Family,
3555,sakura,
3556,Rix Soft,
3557,CoderSys,
3558,Blue Turtle,
3559,Pigasus Games,
3560,Carbonated Games,
3561,Inter State,
3562,Yudo,
3563,Vic Tokai,
3564,KnapNok Games,
3565,Wicked Witch,
3566,IR Gurus Interactive Ltd.,
3567,Crom Software,
3568,Redacted Studios,
3569,Micro Design,
3570,Bits Laboratory,
3571,Pione Soft,
3572,Intoxicate Interactive,
3573,Nicolas Intoxicate,
3574,ntoxicate Studios,
3575,Abylight,
3576,Tradewest,
3577,Certain Affinity,
3578,Dynamic Systems,
3579,TalonSoft,
3580,Snail Game,
3581,Beyond Reality Games Ltd.,
3582,Agent MOO,
3583,ADK Corporation,
3584,Private Moon Studios,
3585,NEC,
3586,"Acute Entertainment, Inc.,",
3587,Jane's Combat,
3588,Ateam,
3589,Amaranth Games,
3590,Pixel Multimedia,
3591,i4,
3592,Something,
3593,Papilion,
3594,Takeshi Yoshimura,
3595,F&C,
3596,simesf,
3597,ProSim,
3598,Wild Hare Entertainment,
3599,Synergistic Software,
3600,Strange Games,
3601,Asmik Corporation of America,
3602,Mud Duck,
3603,Sharky NZ,
3604,No Way Studios,
3605,Qubic Games,
3606,No Way Studio,
3607,Panther Games,
3608,Strange Flavour,
3609,"Midnite Entertainment Group, Inc.",
3610,Santos,
3611,Red Lemon Studios,
3612,Reflexive Entertainment,
3613,Kyugo Boueki,
3614,"Starfish-SD, Inc.",
3615,Top of the Orchard,
3616,LukPlus,
3617,age,
3618,Lilac Soft,
3619,KAZe Co.,
3620,Columbia Music Entertainment,
3621,Domi,
3622,JC Research,
3623,Oxygen Interactve,
3624,Blue Byte Software GmbH,
3625,Aeon,
3626,idle han,
3627,DigiPen,
3628,Compile Ltd.,
3629,Anco Software,
3630,Quest Online,
3631,"Starsoft Development Laboratories, Inc.",
3632,Arcade Lab,
3633,Glams,
3634,Gaia (GeGeGe),
3635,Toshiba EMI Ltd,
3636,Concept Software,
3637,Star Gaming Network,
3638,Alten8,
3639,Audio Visual Magic,
3640,Hudson Entertainment,
3641,Jagware,
3642,Sega WOW,
3643,golconda,
3644,Tuna Interactive,
3645,Dark Technologies,
3646,Swampopus,
3647,Sigma Team,
3648,Tengen,
3649,Third Law Entertainment,
3650,Fun Factory Entertainment,
3651,Game Arts / Gainax,
3652,Witch,
3653,Shortfuse Games,
3654,3000AD,
3655,Kaneko,
3656,Retro Gamer,
3657,Ben Cook,
3658,Aicom,
3659,Skyworks Interactive,
3660,Audiogenic Software Ltd.,
3661,Simutronics,
3662,Redduck Inc.,
3663,Ghostlight,
3664,Astrum Nival,
3665,Right Stuff,
3666,Krisalis,
3667,Pure FPS,
3668,Laser Dog,
3669,Foley,
3670,"Children's Computer Workshop, Inc.",
3671,Khaeon,
3672,Turmoil Games Ltd.,
3673,DragonDivide,
3674,RTL,
3675,Popcorn,
3676,Jason Rohrer,
3677,Hotwave Games,
3678,Sega / Backbone Entertainment,
3679,Paradise Programming,
3680,IGG.com,
3681,Nimbly Games,
3682,Motorsims,
3683,"Kawamoto Industrial Co., Ltd",
3684,SpinTop Games / PopCap,
3685,Danthekilla,
3686,XtianP,
3687,GANZ,
3688,Desura,
3689,Hue Forest Entertainment,
3690,DigiCube,
3691,U.S. Army,
3692,"Imagitec Design, Inc.",
3693,Sofix,
3694,Collavier Corporation,
3695,thechineseroom,
3696,Antab,
3697,Lemon,
3698,KDV Games,
3699,VectorCell,
3700,Bethesda Softworks LLC,
3701,Thinking Machine Associates,
3702,Zener Works / Cavia Inc.,
3703,Thomas Biskup,
3704,Unlimited Software Inc.,
3705,Nihon Systems,
3706,Fourkidsgames,
3707,CIRCLE Entertainment,
3708,NinjaBee / Bacon Wrapped Games,
3709,Broken Rules,
3710,Nintendo / Shift,
3711,TecMagik,
3712,Radiance,
3713,Loriciel,
3714,Press Start Inc./ High Score Productions,
3715,Visco,
3716,MikeVentron,
3717,Hina Soft,
3718,Andrew Sidwell,
3719,Digianime Corp,
3720,Fathammer,
3721,Active,
3722,UserJoy Technology,
3723,Loveless,
3724,Studio e-go,
3725,Terios,
3726,Chillingo,
3727,Frozen Software,
3728,Freakzone Games,
3729,Akaoni Studio,
3730,Ambition,
3731,J-Wing,
3732,Funnybone Entertainment,
3733,Ignition Entertainment - Warthog,
3734,Zap,
3735,oh-four-hundred,
3736,softhouse-seal,
3737,Analgesic Productions,
3738,Omega Micott,
3739,Ascon GmbH,
3740,MonkeyPaw Games,
3741,Stern,
3742,Saturnine Games,
3743,Exe Create Inc.,
3744,CLCE & Planet,
3745,M4 Limited,
3746,DreamForge,
3747,I.E. Institute,
3748,West One,
3749,CD Bros.,
3750,Playerthree Limited,
3751,RTL Multimedia,
3752,Riddlersoft,
3753,lunatic studios,
3754,Extreme FX,
3755,Stack,
3756,Arioka,
3757,appleC.C.,
3758,Tin Man Games,
3759,Games Distillery,
3760,East Point Software LTD,
3761,Mizuki,
3762,Mashita,
3763,Massive Development,
3764,reedake2,
3765,Open Book 9003,
3766,Frontier Groove,
3767,Gato Salvaje S.L.,
3768,Masaya,
3769,Erpberger,
3770,Williams Electronics,
3771,Al Baker and Associates,
3772,GT Interactive,
3773,Nichibutsu,
3774,Icon Games Entertainment Ltd,
3775,Virgin Games,
3776,LemonBallGames,
3777,Joshyy,
3778,Ciel,
3779,Spacetime Studios,
3780,Pavel Tovarys,
3781,nhm Games,
3782,Webzen,
3783,Bulletproof Software,
3784,System Sacom,
3785,exDream Entertainment,
3786,Eden Entertainment Software,
3787,Imagine Studios,
3788,Yanoman,
3789,Japan Art Media (JAM),
3790,SRH,
3791,Blue Sky Software,
3792,Duaik Entretenimento,
3793,Interchannel-Holon Inc.,
3794,ICE,
3795,Trecision,
3796,Falcon,
3797,Arkedo,
3798,Sammy,
3799,ralph78fr,
3800,Meridian 4,
3801,Bohemia Interactive Studio,
3802,Peter Stock,
3803,Targem Games,
3804,Pencil Test Studios,
3805,Transgaming Technologies,
3806,Janelle,
3807,Case in Point Studios,
3808,"Entersphere, Inc.",
3809,Kaolink,
3810,Comgame 576 Ltd.,
3811,Meruvia Game Studio,
3812,Jagglestein,
3813,"Renovation Products, Inc.",
3814,North Squard,
3815,BL-Logic,
3816,Sabarasa Inc,
3817,"Incandescent Core, LLC",
3818,Ed Magnin and Associates,
3819,Xonox,
3820,KRITZELKRATZ 3000,
3821,Oscar K,
3822,Gimmick House,
3823,StarWraith 3D Games,
3824,DreamSoft,
3825,"Logic Factory, Inc., The",
3826,MaxOn Soft,
3827,Hug,
3828,K Amusement Leasing,
3829,Shingakusha,
3830,Gakushuu Kenkyuusha,
3831,Hoelkosoft,
3832,Outgrow,
3833,Sanritsu,
3834,TamTam,
3835,Studfarm Studios,
3836,Rabid Viper Productions,
3837,LoneWolf Studios,
3838,Edelweiss,
3839,Legend Entertainment,
3840,Sourcery,
3841,Infrogrames,
3842,Cryo Interactive,
3843,Philips Media France,
3844,DeadwoodStudios,
3845,Sudden Games LLC,
3846,First Star Software,
3847,Gentleman Squid Studio,
3848,A-Wave,
3849,ORT Software,
3850,"Unicorn Labs, LLC.",
3851,PinoEire,
3852,Blue Ribbon Software Ltd.,
3853,MTL,
3854,FifaKane,
3855,Black Bean Games,
3856,Bit Barons,
3857,Family Soft,
3858,Fill-In Cafe,
3859,Intergrow,
3860,MegaCyber,
3861,Appetite,
3862,Tadashi,
3863,rokapublish,
3864,Escapist Games,
3865,Interplay Entertainment,
3866,Windstorm Studios,
3867,Millenium Kitchen,
3868,Imagineering Inc.,
3869,3D People,
3870,Gotham Games,
3871,Indiecisive Games,
3872,FLIGHT1,
3873,T3 Entertainment,
3874,Cipher Prime,
3875,Gremlin Graphics,
3876,Quelle,
3877,JoWooD Entertainment,
3878,DUALHAZE,
3879,BluMiAl,
3880,Aurora Blade Inc.,
3881,Tarantula Studios,
3882,NetDevil,
3883,MicroMagic,
3884,Sanyei Shobou,
3885,Games Express,
3886,Spiderweb Software,
3887,HaikuInteractive,
3888,Team Shuriken,
3889,Burda:ic,
3890,Squarebananas,
3891,DigitalDNA,
3892,Super Boise 2,
3893,SGN Casual Games,
3894,RodYan,
3895,AwesomeGamesStudio,
3896,Mr Brian,
3897,Bwoot Games,
3898,Barkers Crest STUD1O,
3899,Jujubee S.A.,
3900,Barkers Crest,
3901,GameWicket,
3902,SniperED007,
3903,AloneSoft,
3904,Bionic-Thumbs,
3905,DigitalDNA2,
3906,Stegersaurus Games 2,
3907,i ENDER i,
3908,SoGameSoftware,
3909,Spider Web Software,
3910,Corbomite Games,
3911,Ronimo Games,
3912,Pekoyama,
3913,Object Vision Software,
3914,Propeller,
3915,Undermoon,
3916,GAPS Inc.,
3917,InVision Entertainment,
3918,AxySoft,
3919,Omega Products,
3920,Astec 21,
3921,Survive,
3922,Intelligent Games,
3923,Citeremis,
3924,Alexey Saenko,
3925,Summitsoft Entertainment,
3926,Azubi,
3927,King Records,
3928,KCE Nagoya,
3929,B Team - Episode 1: Dust & Steel,
3930,Subdued SoftwareSubdued Software,
3931,Microcomputer Games,
3932,Computer's Dream,
3933,Chris Gray Enterprises,
3934,Color Dreams,
3935,Oz Project,
3936,Loriciels,
3937,Stegersaurus Games,
3938,Playaround,
3939,Magic Bear Cats,
3940,Hidden Floor,
3941,Mirrorsoft,
3942,Images Ltd,
3943,The Pencil Farm,
3944,Fiendish Games,
3945,GameOn,
3946,Oxford Softworks,
3947,Humongous,
3948,Humongous Entertainment / Game Brains,
3949,kstrat2001,
3950,Origin,
3951,Pulse Entertainment,
3952,ChefTeslaCoil,
3953,Minato Giken,
3954,Tec Toy,
3955,Pandora Box,
3956,Fujimic Inc.,
3957,Yoshimoto Kogyo,
3958,Creative Edge Software,
3959,BioWare Corporation,
3960,Gizmondo Studios,
3961,Samuel H. Potter,
3962,DataBox Inc,
3963,General Computer Corp.,
3964,Lucasfilm Games,
3965,Ascaron Entertainment GmbH,
3966,unilever,
3967,MindsEdge,
3968,Creative Cog Games,
3969,Pax Softnica,
3970,David Tse,
3971,Ben3DX,
3972,Chameleon Software,
3973,Torturas,
3974,Playbox Games,
3975,RayLand,
3976,PixelStorm,
3977,Avalon Interactive,
3978,Funnybone Interactive,
3979,Imagineering Inc,
3980,Tahoe Software,
3981,Human Code,
3982,Live Media,
3983,Battlebard Games,
3984,Danimal,
3985,Accolade,
3986,WizBang! Software Productions,
3987,Pixel,
3988,Quirkat,
3989,Nick Metnik,
3990,Black Pearl,
3991,Anarchy Enterprises,
3992,JamesH,
3993,Aspect Co. Ltd.,
3994,Spirit of Discovery,
3995,Toaplan,
3996,Dai Nippon Printing,
3997,Increment-P,
3998,IPC Software,
3999,Exrays,
4000,Jhample,
4001,Studio Wonder Effect,
4002,nineteen77,
4003,Epyx,
4004,"Interplay Productions, Inc.",
4005,Nova Games Ltd.,
4006,Zono Inc.,
4007,David White,
4008,Domark,
4009,Bane Games,
4010,Quantum Squid Interactive,
4011,Sivak Games,
4012,System Vision,
4013,Amzy,
4014,Meldac,
4015,Nippon Data Works,
4016,Illusion Soft,
4017,Team Battle Reel,
4018,"Phantom EFX, Inc.",
4019,"Innerprise Software, Inc.",
4020,Absolute Entertainment,
4021,JAD Entertainment LLC,
4022,Live Action Studios,
4023,"3000AD, Inc.",
4024,EA Digital Illusions CE AB,
4025,Cornered Rat,
4026,Gameforge Productions GmbH,
4027,Key17 Games,
4028,Use,
4029,Milton Bradley,
4030,4Play,
4031,Auran,
4032,Artplant,
4033,StudioGuineaPig,
4034,Micott & Basara,
4035,Seed9,
4036,Vector Unit,
4037,Asylum Entertaiment,
4038,Digital Fusion Inc,
4039,Similis,
4040,Immersive Games,
4041,Cheshire Engineering,
4042,Cold Beam Games Ltd,
4043,Cold Beam Games,
4044,MonsuneMoon,
4045,"Voltex, Inc.",
4046,Aaron Ramsey,
4047,Tivola Interactive Media,
4048,Viacom,
4049,Illusions Gaming Company,
4050,Mirage Soft,
4051,Bruce Sidell,
4052,Big Fat Alien,
4053,Utopioneer Games,
4054,Entrager,
4055,Frogster Interactive,
4056,Riedel Software,
4057,C&E Inc.,
4058,Chounard,
4059,Torpex Games,
4060,Demand Games,
4061,Telarium,
4062,Zombie Cow Studios,
4063,Kiddinx,
4064,AlMra,
4065,Ubisoft Tiwak,
4066,Primal Software,
4067,Electro Brain,
4068,Floppy Electronic Services Ltd.,
4069,PC Super Hero,
4070,mitabo,
4071,Muse Software,
4072,Tiger & Squid,
4073,Qwiboo,
4074,Dark Sky Entertainment,
4075,Infocom,
4076,Wisdom Tree,
4077,Coresoft Games,
4078,Animedia,
4079,Play Mechanix,
4080,Vap,
4081,Stellar Stone,
4082,Performance Designed Products,
4083,Diego Acevedo,
4084,Zotnip,
4085,Mobile & Game Studio,
4086,Kyouraku Sangyou Holdings,
4087,Sega Toys,
4088,Rocket Science Games,
4089,"Distinctive Software,Inc.",
4090,"Distinctive Software, Inc.",
4091,High Score Productions,
4092,Serene,
4093,Nuvision Entertainment,
4094,Uken Games,
4095,mukagosoft,
4096,Novaleaf Game Studios,
4097,Experiment 101,
4098,Cinemax,
4099,Feral Interactive,
4100,2K Games / Bethesda Softworks,
4101,2K Boston,
4102,Social Loner Studios,
4103,Lenar,
4104,Bplus,
4105,Unconditional Studios LLC,
4106,Kokuyo,
4107,Hot B,
4108,Lost Boys,
4109,Bignet,
4110,TAD Corporation,
4111,FiolaSoft Studio,
4112,Odyssey Software Inc.,
4113,eFusion MMOG GmbH,
4114,Battenberg Software,
4115,Team Bloodlust,
4116,Rebel Act Studios,
4117,KAI,
4118,Ritual Entertainment,
4119,JAM Productions,
4120,GokuFero,
4121,Nnooo,
4122,Awesome House,
4123,Vector 2 Games,
4124,Yumekobo,
4125,bleem!,
4126,Tonkin House,
4127,CraneBalls Studios,
4128,La Plata Studios,
4129,Metacreature Games,
4130,EnjoyGaming,
4131,xXTomK2007xx,
4132,Cypherroo,
4133,cptpaper,
4134,Pow,
4135,Media Group,
4136,Island Creation,
4137,California Dreams,
4138,thedeadstu,
4139,Marchen Breaker/Opera House,
4140,Bitfield,
4141,o 3DMUVE LLC o,
4142,P.Z.Karen Co. Development Group,
4143,IndiePubGames,
4144,Moltensoft,
4145,RCMADIAX,
4146,Robotube Games,
4147,Vivid Interactive,
4148,Coresoft Inc.,
4149,"Destiny Software Productions, Inc.",
4150,ZXB Games,
4151,Outerlight,
4152,Headless Wizard,
4153,SilverStar,
4154,kerry,
4155,Digital Goldfish,
4156,Digital Goldfish Ltd.,
4157,David Flook,
4158,Virtual Spaghetti,
4159,"Tsunami Media, Inc.",
4160,NOA,
4161,Solitaire Group,
4162,Reindeer,
4163,Emu,
4164,Erik Svedang,
4165,A Crowd of Monsters,
4166,TNT Games,
4167,Simon & Schuster,
4168,Equilibrium,
4169,Pixel after Pixel,
4170,Ludosity Interactive,
4171,Ziba Games,
4172,FDG Entertainment,
4173,Mission Studios,
4174,Bit Corporation,
4175,Hacker International,
4176,Trans-Pegasus Limited,
4177,Deep Shadows,
4178,Fujicom,
4179,Poisoft,
4180,Completes,
4181,Binbou Soft,
4182,Gspot,
4183,Evolution Dreams Studio,
4184,Tehkan,
4185,Dark Schneider,
4186,Racjin Co.,
4187,Pentex,
4188,Synergy Inc.,
4189,Red Gear Games,
4190,Amuse Productions,
4191,Zoonami,
4192,Katana Games,
4193,trufun101,
4194,Robert Marra,
4195,Steven Jones,
4196,lefantome,
4197,Ian MacLarty,
4198,Pow Studios,
4199,Konami Computer Entertainment Kobe,
4200,"IBID, Inc.",
4201,Enjoy Gaming Ltd,
4202,Just Plain Marky,
4203,Jagex Games Studio,
4204,Wax Lyrical Games,
4205,BoundlessPlanet,
4206,Big Five Software,
4207,ScooP,
4208,ITL,
4209,MystoneGame Inc,
4210,Sean Cooper Games,
4211,Nekogumi,
4212,Kodansha,
4213,Yukeâ€™s,
4214,Suzak / Nicoli,
4215,Eicus Software,
4216,Enjoy Gaming,
4217,Hudzilla,
4218,Sticky Ice Games,
4219,Digital Eel,
4220,Hands On Mobile Inc.,
4221,Storm City Entertainment,
4222,Onscreen Interactive Ltd.,
4223,ZQGame,
4224,NHN Japan Corp.,
4225,duality72,
4226,Art Co. Ltd.,
4227,L4 Software,
4228,Nurium Games,
4229,EnjoyUP,
4230,RainbowDespair,
4231,Zeboyd Games,
4232,Brat Designs,
4233,CDS Software Ltd,
4234,Audiogenic Ltd.,
4235,Running Pixel,
4236,BigBlackBlock,
4237,7Raven Studios,
4238,"Datasoft, inc",
4239,Steel Penny Games,
4240,Head Games,
4241,Millennium,
4242,Panesian,
4243,Zynga,
4244,Telegames,
4245,Images Software Ltd.,
4246,Solid Software,
4247,DigitalWare,
4248,Blitz Arcade,
4249,Good Deal Games,
4250,Gnimmel,
4251,Kotobuki Systems,
4252,Atod AB,
4253,Viacom New Media,
4254,Mumbo Jumbo,
4255,Absolutist Ltd.,
4256,Boost On,
4257,Resonair,
4258,Zenorf,
4259,Mucky Foot,
4260,Cream,
4261,The Learning Co.,
4262,Spectravision,
4263,Bild Interactiv,
4264,Kron Simulation Software,
4265,Magiko Gaming,
4266,SKYL-COM LTD,
4267,Taxan,
4268,Biox,
4269,TripMedia,
4270,"G1M2, LLC",
4271,G-Amusements,
4272,Panasonic,
4273,Criterion Studios,
4274,Turdhead,
4275,Kevin Robinson,
4276,Distinctive Developments Ltd.,
4277,Les Bird and Ruben Cabrera,
4278,Zellers,
4279,Shangri-La,
4280,Autonomous Productions,
4281,Thunder Hammer Studios,
4282,scottwashi,
4283,T Rexagon,
4284,Selen,
4285,Strategic Visions,
4286,keith curtis,
4287,Curve Studios,
4288,International PC Owners,
4289,Oxygen,
4290,Invex,
4291,ESTsoft Corp.,
4292,Kairosoft Co. Ltd,
4293,Brighter Minds,
4294,Brighter Child,
4295,"CommaVid, Inc.",
4296,Clef Inventor,
4297,DecapodStudios,
4298,Play It,
4299,Silicon Sorcery,
4300,Quotix Software,
4301,Headfirst Pruductions,
4302,Gray Matter Interactive,
4303,Boyojoy Network,
4304,"Sirius Software, Inc.",
4305,Nigred,
4306,Star Cave Studios Limited,
4307,Domenecus Software,
4308,Marapets,
4309,King.com,
4310,SquigglyFrog Studios,
4311,Sensible Software,
4312,Panelcomp,
4313,Segawa,
4314,Cobalt Interactive,
4315,Alientrap Software,
4316,OperaHouse,
4317,Exxos,
4318,"Box Office, Inc.",
4319,Toshiba EMI,
4320,Tokuma Shoten,
4321,Chris Outen,
4322,"Optimum Resource, Inc.",
4323,Tag Games,
4324,Fishtank Interactive,
4325,Sierra Online,
4326,glpeas,
4327,NHK,
4328,Cartoon Network,
4329,yyr,
4330,Snowbird Game Studios,
4331,SCi Entertainment Group,
4332,Gambit,
4333,WizardWorks,
4334,Tatem Games,
4335,RMG Dentsu USA Inc.,
4336,DrMistry,
4337,Hustler,
4338,Sofel,
4339,GZ Storm Games,
4340,"Logicware, Inc.",
4341,Bonsai Entertainment Corp.,
4342,G3 Interactive,
4343,Circle Entertainment Ltd.,
4344,Matt Kap,
4345,"Bunch Games, Inc.",
4346,Sega (AM7),
4347,Game Factory Interactive,
4348,Digital DNA,
4349,Quicksilver Software,
4350,Sekilala,
4351,TrackThisOut,
4352,"Gamenauts, Inc.",
4353,TikGames,
4354,Gabriel Entertainment,
4355,Johnny Death,
4356,Little Devils Inc.,
4357,Timeline Interactive,
4358,Educational Network,
4359,Bits of Magic,
4360,Mindware corporation,
4361,rece,
4362,Funvision,
4363,"Hudson Soft Company, Ltd.",
4364,Nippon System,
4365,Another,
4366,U.S. Gold,
4367,Dynamo Games,
4368,Bitmasters,
4369,Songbird Productions,
4370,EasyGameStation,
4371,HellborgDE,
4372,ChaosGateway,
4373,Gollop Games,
4374,Xicat Interactive,
4375,Cute Cat Games,
4376,Dr Joker,
4377,Puzzle Lab,
4378,Bits Corporation Limited,
4379,Crazy Labs,
4380,Creatures,
4381,Sirlin Games,
4382,Brilliant Blue-G,
4383,Digital Café,
4384,Rapapuru,
4385,Extra Toxic,
4386,DunhamBrosGames,
4387,dy,
4388,NEC Avenue,
4389,mrsquare,
4390,"American Game Cartridges, Inc.",
4391,Per Pixel Games LLC,
4392,PhoenixSS,
4393,Torn Banner Studios,
4394,Ariadne,
4395,X-nauts,
4396,"Big Splash Games, LLC",
4397,Choice of Games,
4398,Koubunsha,
4399,Chris Hughes,
4400,JV Games Inc.,
4401,Orbit Soft,
4402,Pocket Software,
4403,AIP Mobile,
4404,Holographic Dreams,
4405,Filematch Ltd.,
4406,m00nkeh,
4407,Infomedia,
4408,Corocell,
4409,Core Design,
4410,Punchline,
4411,mHoesterey,
4412,Disco,
4413,Free World Group,
4414,GameShastra,
4415,Digital Tentacle,
4416,Advance Communication Company,
4417,Soft Pro International,
4418,Planning System,
4419,Excalibur Publishing Ltd.,
4420,Paragon Studios,
4421,ovolo,
4422,Gameview Studios,
4423,HexWar Games,
4424,Gryphondale Studios,
4425,Hailstorm Games,
4426,Strategy First,
4427,Abersoft,
4428,AI Factory,
4429,"Softie, Inc.",
4430,Arcane Labs,
4431,Monolith,
4432,StudioBlack Games,
4433,Tuna Technologies,
4434,FobTi Interactive,
4435,Spidersoft,
4436,Sony Imagesoft,
4437,"Learn Technologies Interactive, Inc.",
4438,Schmaltzy Boy,
4439,Axes Art Amuse,
4440,CSO Simtek,
4441,Onion News Network,
4442,"Hot-B Co., Ltd.",
4443,Deej,
4444,Alcot,
4445,3T Productions Ltd.,
4446,The Learning Company,
4447,Moonlite Software,
4448,Oxeye Game Studio,
4449,kittie,
4450,"ENTERBRAIN,INC.",
4451,NuClear Vision,
4452,Phoenix Online Studios,
4453,Clay Schubiner,
4454,JoWooD Entertianment,
4455,Ideaworks3D,
4456,Ceris Software,
4457,Bluesky Innovations,
4458,Triple B Games,
4459,Carlo Sunseri,
4460,Mana Bomb Games Studio,
4461,Roman Frontage Games LLC,
4462,Dgamer,
4463,Large Animal Games,
4464,Eufonie,
4465,Nine'sFox,
4466,Indie Studios,
4467,Exkee,
4468,HackerFace,
4469,Laser Soft,
4470,Marigul,
4471,Magic Lantern,
4472,Aeroplane Heaven,
4473,ANH Games,
4474,Pelfast,
4475,Leaf,
4476,Sega Technical Institute,
4477,BioWare Victory,
4478,Westwood,
4479,Eversim,
4480,Sierra Online / Southend Interactive,
4481,US Games,
4482,Arcadia Corporation,
4483,Legend Entertainment Company,
4484,Incentive Software Ltd.,
4485,Jumpin' Jack Software Inc.,
4486,DE Act Team,
4487,ZoopTEK,
4488,TQ Digital Entertainment,
4489,Software Sorcery,
4490,Fever Pitch Studios,
4491,Highbrow Games,
4492,Osiris,
4493,Raccoon456,
4494,Trailer Matze,
4495,Convoy Games,
4496,Fenomen,
4497,Aliasworlds Entertainment,
4498,Freestylez,
4499,HarmlessLion Games,
4500,Ringzero Game Studio,
4501,Digital Pictures,
4502,OnlyLuck,
4503,Centurion Games,
4504,Data Realms,
4505,NetTimeSoft,
4506,Zimag,
4507,Bill Hogue and Jeff Konyu,
4508,"Apogee Software, Ltd.",
4509,eGazm,
4510,Access Software,
4511,Dynamighty,
4512,JDPCreations,
4513,John Mitchell,
4514,Triangle,
4515,Intellimedia,
4516,Romstar,
4517,AWEM Studio,
4518,Vicarious Visions / Traveller's Tales / Radical Entertainment,
4519,Moonbyte Studios / Replay Studios,
4520,Punchers Impact,
4521,super moggy,
4522,IBM,
4523,Petri Purho,
4524,Ma-Ba,
4525,Backroom Software,
4526,Titus France SA,
4527,Cypronia,
4528,Farmind,
4529,Nihon System,
4530,ByteMaster,
4531,U&I Entertainment,
4532,Fakt Software,
4533,Ultizen Games,
4534,Elo Interactive,
4535,D.O.,
4536,nakfiv,
4537,ClassiC Shikoukairo,
4538,Gameshastra Solutions,
4539,Rockingham Software,
4540,"American Laser Games, Inc.",
4541,Vogster,
4542,GREE,
4543,interfaceKO,
4544,Phang Chan Chun,
4545,IronNos Corp.,
4546,10tons Ltd,
4547,Soft Machine,
4548,Manic Game Studios,
4549,Mechadeus,
4550,Sweet Basil,
4551,Lizard Interactive,
4552,NetVillage,
4553,Invictus,
4554,Sinxsoft,
4555,Sankindo,
4556,Flying Shine,
4557,ADK,
4558,Studio Hunty,
4559,Bulwark Studios,
4560,Froggo,
4561,R2Games,
