,name,description
2468,Naked Sky Entertainment,
2469,Vidtec,
2470,UserJoy Technology,
2471,FUN YOURS Technology,
2472,Shadowsoft,
2473,Pantera,
2474,Montparnasse Multimedia,
2475,astragon Software GmbH,
2476,Lucid Games,
2477,Fun,
2478,Akatsuki Works,
2479,Games Factory Online,
2480,Vision Games,
2481,Blackfire Games,
2482,So Much Drama Studios,
2483,Spiel,
2484,Escude,
2485,Bastian Schick,
2486,Oddy Arts,
2487,Makivision Games,
2488,I.Magic,
2489,nifflas,
2490,GamesCafe,
2491,Ska Studios,
2492,Mosaic,
2493,Space Ape Games,
2494,Ubisoft Romania,
2495,Waka Interactive Entertainment,
2496,Smack Down Productions,
2497,Gyko Games,
2498,Screenlife,
2499,Digital Entertainment Pool,
2500,Dakko Dakko,
2501,Switchblade Monkeys,
2502,TimeGate Studios,
2503,No Reply Studios,
2504,Winky Soft,
2505,Magnolia,
2506,ISP,
2507,Tohoku Shinsha,
2508,Unicorn-A,
2509,While,
2510,Independent Arts Software,
2511,Timbre Interactive,
2512,Krimzon Fake,
2513,Dreams,
2514,"Zeichenkraftwerk Jeutter, Schaller, Staeger GbR",
2515,Deep Fried Entertainment,
2516,Harebrained Schemes,
2517,TBA,
2518,Ju Cai,
2519,Team6,
2520,Futuremark Games Studio,
2521,Execution Labs,
2522,JoWood Productions & Piranha Bytes,
2523,Catarite,
2524,Akabee Soft 2,
2525,Four Nine,
2526,Cyc,
2527,"Index Digital Media, Inc.",
2528,Ocelot,
2529,Aqua House,
2530,Home Data,
2531,Trust,
2532,CrunchTime Games,
2533,Midway Studios Austin,
2534,Mig Entertainment,
2535,Magic Pockets,
2536,Karuchua,
2537,Copysoft,
2538,Creative Dimension,
2539,Spike Co.,
2540,"COLOPL, Inc.",
2541,CERVO MEDIA GMBH,
2542,Playmore Corporation,
2543,TOPGAME,
2544,Dorat,
2545,Europress,
2546,Mediocre AB,
2547,"Beeline Interactive, Inc.",
2548,games2be GmbH,
2549,Hachikou Shouji,
2550,Kotobuki Systems,
2551,ORiGO Games,
2552,Epic Pixel,
2553,Draknek,
2554,2K Boston,
2555,GameOn,
2556,Game Freak,
2557,CBS / Sony,
2558,Software House Paseri,
2559,Media-5,
2560,Dahku Creations,
2561,Polygram Magic of Japan,
2562,Splash,
2563,Apollon Create,
2564,Eushully,
2565,Gamestorming,
2566,Disastercake,
2567,MobileBits GmbH,
2568,Fenix Fire,
2569,Minor I,
2570,Wicked Interactive,
2571,Keen Software House,
2572,Calaris,
2573,one2tribe Sp. z o.o.,
2574,Ayyo Games,
2575,FormGen,
2576,Charlie Williams,
2577,Gateway Interactive,
2578,NetherRealm Studios / Other Ocean Interactive,
2579,Velocity Development,
2580,Three Donkeys,
2581,Mark Smith,
2582,Jujubee S.A.,
2583,"2XL Games, Inc.",
2584,Midway Studios San Diego,
2585,D2C Games,
2586,EA Mobile,
2587,Topologika,
2588,The Game Bakers,
2589,Black Wing Foundation,
2590,Nayantara Studios,
2591,Animoca,
2592,Blind Mind Studios,
2593,Gaslamp Games,
2594,"Williams Electronic Games, Inc.",
2595,FireSky,
2596,NASA,
2597,Alten8,
2598,Image & Form International AB,
2599,GolemLabs,
2600,inkle,
2601,Zoink Games,
2602,DAN-BALL,
2603,Tencent Games,
2604,Ugamehome,
2605,SIMS Co.,
2606,Cheapass Games,
2607,Gaia Industries,
2608,Glu Games,
2609,Born Ready Games,
2610,Ragequit Corporation,
2611,Artworx Software Company,
2612,Kiloo Games,
2613,4Pockets.com,
2614,BiCore,
2615,Failbetter Games,
2616,RealNetworks,
2617,Flashman Games,
2618,Monster Robot Studios,
2619,Skyjoy Interactive,
2620,New Star Games,
2621,XGen Studios,
2622,Climax Entertainment,
2623,Eclipse Entertainment,
2624,Minor Key Games,
2625,Wiering Software,
2626,Advanced Studio LLC,
2627,Psyonix,
2628,BattleGoat Studios,
2629,Way Forward,
2630,Dong Nguyen,
2631,Atomicom,
2632,AJTilley,
2633,Fargoal,
2634,Little Chicken Game Company,
2635,Probe Entertainment Ltd.,
2636,Playrise Edge Ltd.,
2637,Eclipse Games,
2638,Perpetuum Game,
2639,Cateia Games,
2640,Xiao Yao,
2641,Imagineering,
2642,SharRock,
2643,Goodbye Galaxy Games,
2644,Dingo Inc.,
2645,JAVELIN OU,
2646,Nippon Clary Business,
2647,Keypunch,
2648,"Imangi Studios, LLC",
2649,MOBIRIX,
2650,Nyamyam,
2651,Hudson Soft / West One,
2652,Mistwalker,
2653,Digital Tribe Games,
2654,Secret Sorcery,
2655,Vanguard,
2656,Tetris Online,
2657,Pyrodactyl,
2658,BigBrik Games,
2659,Wahoo Studios,
2660,nDreams,
2661,Black Isle Studios,
2662,Bitmap Brothers,
2663,Sandswept Studios,
2664,Genius Sonority Inc.,
2665,BlackMoon Design,
2666,Touz,
2667,Relic Entertainment,
2668,3A Studios,
2669,"Funtactix, Inc",
2670,Red Orb Entertainment,
2671,Presto Studios,
2672,Sound Source,
2673,Zatun,
2674,TreeFall Studios,
2675,Worlds Apart,
2676,Screwy Lightbulb,
2677,Lucky Frame,
2678,Ascon Software,
2679,Quantum Quality,
2680,FarSight Studios,
2681,Isayonline Services,
2682,Weird and Wry,
2683,Bally Midway,
2684,Minicore Studios,
2685,Open Book,
2686,DigiToys,
2687,Next Gen Games,
2688,Mousechief,
2689,Societa Daikanyama,
2690,Iridium,
2691,The Working Parts,
2692,Direct Solutions,
2693,Sirvo LLC,
2694,Progrestar,
2695,Symphony,
2696,MilkCap,
2697,AppyNation Ltd.,
2698,One Man Left,
2699,"Reactor, Inc.",
2700,Fat Fish Games,
2701,Capcom Production Studio 1,
2702,Kirihara Shoten,
2703,Authering Heaven,
2704,Angie,
2705,Azerbo,
2706,Boolat Games,
2707,Nabi Studios,
2708,Ars System Works,
2709,StarHill,
2710,RaSeN,
2711,Daiwon C&A,
2712,Digital Chocolate,
2713,Irrational Games / Looking Glass Studios,
2714,Vexel Games,
2715,Ascaron Entertainment GmbH,
2716,Soner Kara,
2717,N3V Games Pty Ltd,
2718,Supergiant Games,
2719,Merit Studios,
2720,HMH Interactive,
2721,Deemedya M.S. Ltd.,
2722,Oddmobb,
2723,Fully Ramblomatic,
2724,ProjeX,
2725,Action Button Entertainment LLC,
2726,Boll AG,
2727,Saturnine Games,
2728,Ackkstudios,
2729,Krome Studios,
2730,WXP / Screenlife Games,
2731,M2 Studios,
2732,Mid Carolina Media,
2733,TNN,
2734,Rocket Science,
2735,Chair Entertainment,
2736,Grip Games,
2737,Teotl Studios,
2738,"Playdek, Inc.",
2739,SPIL GAMES,
2740,Popcorn Arcade,
2741,Amaginz,
2742,thesetales,
2743,Friend & Foe,
2744,Forst,
2745,Candystand,
2746,Angel Smile,
2747,Fellow Traveller,
2748,Evil Twin Artworks,
2749,Map Japan,
2750,"Section Studios, Inc.",
2751,Mike Bithell Games,
2752,Virtual Racing Industries Ltd.,
2753,Wander MMO,
2754,DQ Team,
2755,Simpy Entertainment,
2756,VOLV LLC,
2757,Kaixin Network Technology Co. Ltd - loftygame,
2758,Digital Extremes,
2759,MGM Interactive,
2760,Hammerfall Publishing,
2761,Chilled Mouse,
2762,Privateer Press Interactive,
2763,Kirat,
2764,Ludic,
2765,"Moonshark, Inc.",
2766,Kita Denshi,
2767,Tencent Technology(Shenzhen) Company Limited,
2768,Red-Spell,
2769,Play Ten Interactive,
2770,Rebellion Developments / Saffire,
2771,Penguin Australia,
2772,Value Works,
2773,Neowiz Entertainment,
2774,Virtual Programming Ltd,
2775,Psygnosis / Reflections Interactive,
2776,KingIsle Entertainment,
2777,Gaijin Games Inc.,
2778,GriN Multimedia,
2779,Hands-On Entertainment,
2780,WhiteBigRabbit,
2781,2D Boy,
2782,Darkwind Media,
2783,Mountain King Studios,
2784,Feral Interactive,
2785,Goldhawk Interactive,
2786,White Lotus Interactive,
2787,PhobosLab,
2788,Legendary Games,
2789,TwoFive,
2790,KAZe Co.,
2791,Fuuki,
2792,Taito Corporation,
2793,TickTock Games,
2794,ZeNfA Productions,
2795,Philips Interactive Media,
2796,TEN,
2797,Nimblebit,
2798,Psikyo,
2799,Kokakiki,
2800,EXOR Studios,
2801,Akaoni Studio,
2802,Massive Black Inc,
2803,"oeFun, Inc.",
2804,Sonalysts,
2805,Real Vision,
2806,D'Avekki Studios Limited,
2807,CrystalVision,
2808,Blue Print,
2809,Petite Games,
2810,Robot Gentleman Studios,
2811,Misfits Attic,
2812,Jarbit,
2813,Mattel Electronics,
2814,TACS Games,
2815,"Corecell Technology Co.,Ltd.",
2816,Night School Studio,
2817,Sabec Limited,
2818,E-Home Entertainment,
2819,Flyhigh Works,
2820,FJRD Interactive,
2821,Snaggletooth Studios,
2822,Private Division,
2823,Active Gaming Media,
2824,Oasis Games Ltd.,
2825,Rainy Frog,
2826,LoopyMood,
2827,aPriori Digital,
2828,Fast Travel Games,
2829,Tikipod,
2830,Deep River Publishing,
2831,Silver Star Japan,
2832,Panic Button,
2833,Gambitious,
2834,Junkfish Limited,
2835,PLAYDIUS,
2836,10tons,
2837,Trinket Studios,
2838,Casual Bit Games,
2839,Beat Games,
2840,AOL,
2841,Shield Break Studios,
2842,Ant Workshop Ltd,
2843,Starsign,
2844,Pearl Abyss,
2845,Kakao Games,
2846,Dufgames,
2847,Sand Sailor Studio,
2848,Secret Location,
2849,The Arcade Crew,
2850,Bootdisk Revolution,
2851,Interphase,
2852,Motion Picture Corporation of America Interactive,
2853,INTV Corporation,
2854,Inside System,
2855,FYQD Personal Studio,
2856,Bulbware,
2857,Crunching Koalas,
2858,Asmodee Digital,
2859,7Levels,
2860,JanduSoft S.L.,
2861,Atarisoft,
2862,Dextell Ltd.,
2863,Ripstone,
2864,InterAction studios,
2865,Pixel Maniacs,
2866,Coatsink Software,
2867,Undercoders,
2868,Deck 13,
2869,Brace Yourself Games,
2870,Afterthought Studios,
2871,West Coast Software,
2872,Doragon Entertainment,
2873,Daniel Wright,
2874,Phoenix Labs,
2875,The Dangerous Kitchen,
2876,Cosen,
2877,Akupara Games,
2878,QCF Design,
2879,2Awesome Studio,
2880,Dharker Studio,
2881,Team Salvato,
2882,Bandai Namco,
2883,3rd Eye Studios,
2884,Toydea Inc.,
2885,JFI Games,
2886,One or Eight Inc.,
2887,Snowcastle Games,
2888,PlayEveryWare Games,
2889,Creative Bytes Studios,
2890,Evgeniy Kolpakov,
2891,North Star Games,
2892,Sirlin Games,
2893,Mixtvision,
2894,SimFabric,
2895,EA Originals,
2896,Attu Games,
2897,MERJ Media,
2898,GalaxyTrail Games,
2899,Parker Brothers,
2900,Dark Day Interactive,
2901,Naps Team,
2902,@unepic_fran,
2903,Sidebar Games,
2904,Vertex Pop,
2905,iFun4all,
2906,ForwardXP,
2907,Zerodiv,
2908,Horberg Productions,
2909,PlayStation Mobile Inc.,
2910,Crazy Monkey,
2911,BlitWorks,
2912,Frame Interactive Studio LLC,
2913,Pirate Software,
2914,Helmet Games,
2915,Billy Goat Entertainment,
2916,Monkey Stories Games,
2917,Springloaded,
2918,GameUS Inc.,
2919,IO Interactive,
2920,Perfect World,
2921,Holyday Studios,
2922,"YGGDRAZIL GROUP CO.,LTD",
2923,AQUIRIS,
2924,Hulu,
2925,Tomorrow Corporation,
2926,Ratalaika Games,
2927,Awesome Games Studio,
2928,Bifrost Entertainment,
2929,CremaGames,
2930,Ivan Zanotti's MyMadness Works,
2931,"Aspyr Media, Inc.",
2932,Subset Games,
2933,Hypersect,
2934,Emad,
2935,Forge Reply,
2936,FTE Games,
2937,Conifer Games,
2938,Berzerk Studio,
2939,Four Horses,
2940,Ankama Games,
2941,Bloober Team S.A.,
2942,Another Indie,
2943,flow,
2944,Bishop Games,
2945,Numizmatic,
2946,KONANDENKI,
2947,FIVE-BN GAMES,
2948,Enhance,
2949,RNOVA Studio,
2950,Borealys Games,
2951,William Chyr Studio,
2952,M2H,
2953,Arcade Distillery,
2954,Perfect Hat,
2955,ArtVostok,
2956,Edmark,
2957,Team Junkfish,
2958,Young Fun Studio,
2959,Level 77,
2960,Oink Games,
2961,Lienzo,
2962,Atooi,
2963,Toplitz Productions,
2964,IMGN PRO,
2965,Anikids,
2966,Saber Interactive,
2967,Orange Juice Dog,
2968,Housemarque,
2969,Omnidream Creations,
2970,All Yes Good,
2971,Vile Monarch,
2972,SpearHead Games,
2973,SGTTB_Studios,
2974,Studio F-Sharp,
2975,Giant Margarita,
2976,Grinding Gear Games,
2977,Feardemic,
2978,Snapshot Games,
2979,Score Studios,
2980,adamgryu,
2981,Breakfall,
2982,Overhaul Games,
2983,Henchman & Goon,
2984,Niantic,
2985,Dry Cactus Limited,
2986,Takara Tomy ARTS,
2987,GameTomo,
2988,Twisted Tree,
2989,Neos,
2990,Harmonious Games,
2991,Trapped Nerve Games,
2992,Upfall Studios,
2993,Tammeka Games,
2994,Atypical Games,
2995,Starbreeze,
2996,Rainbite,
2997,Roblox Corporation,
2998,Bitten Toast Games,
2999,KAYAC,
3000,RedG Studios,
3001,Maxistentialism,
3002,Luckshot Games,
3003,kFunction Ltd,
3004,Flazm,
3005,Multiverse,
3006,Vivid Helix,
3007,Crea-ture Studios,
3008,Muro Studios,
3009,DUX Software Corporation,
3010,bch waves studio,
3011,Illumination Games,
3012,MUTAN,
3013,Just1337 Publisher,
3014,Fabraz,
3015,Sumo Digital,
3016,Choice Provisions,
3017,Sinister Cyclops,
3018,Thunderful Publishing AB,
3019,Secret Base,
3020,Velocity Inc.,
3021,Ant Workshop,
3022,Dan & Gary Games,
3023,Poppy Works,
3024,DANGEN Entertainment,
3025,Undergames,
3026,Lozange Lab,
3027,Pixelsplit,
3028,Impact Gameworks,
3029,Looking Glass Technologies,
3030,Chorus Worldwide Games,
3031,YCJY,
3032,DONTNOD Entertainment,
3033,The Quantum Astrophysicists Guild,
3034,Paranoid Productions,
3035,Regista,
3036,The Molasses Flood,
3037,yeo,
3038,Mipumi Games GmbH,
3039,Sabotage,
3040,Mind's Eclipse Interactive,
3041,"Timberline Studio, Inc.",
3042,Grasshopper Manufacture Inc.,
3043,VIZ Media,
3044,Terrible Toybox,
3045,Drool,
3046,Unties,
3047,WeirdBeard,
3048,aeiowu,
3049,DigiPen Game Studios,
3050,Francis Cota,
3051,Panic,
3052,Smartly Dressed Games,
3053,Tate Multimedia,
3054,"Smiling Buddha Games, LLC.",
3055,Fatbot Games,
3056,Snikkabo AS,
3057,FinalBoss Games,
3058,Crazy Viking Studios,
3059,VRChat Inc.,
3060,Isbit Games,
3061,Total Mayhem Games,
3062,Asymmetric,
3063,InvertMouse,
3064,COWCAT,
3065,Simogo,
3066,Amazing Inc.,
3067,Campo Santo ,
3068,Mooneye Studios,
