11917;Ninja Assault;ninja-assault;3;2002.0;PS2;T;http://www.vgchartz.com/games/boxart/full_3071469AmericaFrontccc.jpg;23;45.0
11918;RiME;rime;13;2017.0;PS4;E10;http://www.vgchartz.com/games/boxart/full_6145513AmericaFrontccc.png;294;695.0
11919;GunGriffon Blaze;gungriffon-blaze;8;2000.0;PS2;T;http://www.vgchartz.com/games/boxart/2936083ccc.jpg;236;900.0
11920;Army Men: Soldiers of Misfortune;army-men-soldiers-of-misfortune;3;2008.0;DS;E;http://www.vgchartz.com/games/boxart/full_7610908AmericaFrontccc.jpg;137;2083.0
11924;Agents of Mayhem;agents-of-mayhem;9;2017.0;XOne;M;http://www.vgchartz.com/games/boxart/full_4038673AmericaFrontccc.jpg;45;178.0
11925;Top Angler: Real Bass Fishing;top-angler-real-bass-fishing;0;2002.0;PS2;E;http://www.vgchartz.com/games/boxart/full_5336606AmericaFrontccc.jpg;426;769.0
11926;Michael Phelps: Push the Limit;michael-phelps-push-the-limit;0;2011.0;X360;E;http://www.vgchartz.com/games/boxart/full_michael-phelps-push-the-limit_195AmericaFront.jpg;106;429.0
11928;Night at the Museum: Battle of the Smithsonian;night-at-the-museum-battle-of-the-smithsonian;9;2009.0;X360;E10;http://www.vgchartz.com/games/boxart/full_9351409AmericaFrontccc.jpg;25;57.0
11929;Bodycount;bodycount;3;2011.0;X360;M;http://www.vgchartz.com/games/boxart/full_bodycount_38AmericaFront.jpg;133;2201.0
11932;Breakout;breakout;5;2000.0;PS;E;http://www.vgchartz.com/games/boxart/full_54039AmericaFrontccc.jpg;53;570.0
11933;Etrian Odyssey 2 Untold: The Fafnir Knight;etrian-odyssey-2-untold-the-fafnir-knight;4;2014.0;3DS;T;http://www.vgchartz.com/games/boxart/full_5243011JapanFrontccc.jpg;112;378.0
11935;Alias;alias;9;2004.0;PS2;T;http://www.vgchartz.com/games/boxart/3874408ccc.jpg;62;1124.0
11937;Arma III;arma-iii;3;2013.0;PC;M;http://www.vgchartz.com/games/boxart/full_1892493PALFrontccc.jpg;570;108.0
11938;Death Jr.: Root of Evil;death-jr-root-of-evil;1;2008.0;Wii;T;http://www.vgchartz.com/games/boxart/9236416ccc.jpg;39;245.0
11940;Iron Brigade;iron-brigade;12;2012.0;PC;T;http://www.vgchartz.com/games/boxart/full_9241333AmericaFrontccc.jpg;271;594.0
11941;Hollywood Squares;hollywood-squares;6;2010.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_hollywood-squares_3AmericaFront.jpg;15;55.0
11942;Prinny 2: Dawn of Operation Panties, Dood!;" dood""";1;2011.0;PSP;T;http://www.vgchartz.com/games/boxart/full_prinny-2-dawn-of-operation-panties-dood_2AmericaFront.jpg;232;879.0
11944;Smash Court Tennis 3;smash-court-tennis-3;0;2008.0;X360;E;http://www.vgchartz.com/games/boxart/full_2013676AmericaFrontccc.jpg;17;1583.0
11945;Sacred 3;sacred-3;4;2014.0;PS3;M;http://www.vgchartz.com/games/boxart/full_2945036AmericaFrontccc.jpg;45;622.0
11946;Silly Bandz: Play The Craze;silly-bandz-play-the-craze;5;2010.0;DS;E;http://www.vgchartz.com/games/boxart/full_silly-bandz-play-the-craze_957AmericaFront.jpg;137;1871.0
11947;Transformers: Devastation;transformers-devastation;9;2015.0;PS3;T;http://www.vgchartz.com/games/boxart/full_4867902AmericaFrontccc.jpg;6;410.0
11948;Earth Defense Force 4.1: The Shadow of New Despair;earth-defense-force-41-the-shadow-of-new-despair;3;2015.0;PS4;M;http://www.vgchartz.com/games/boxart/full_733249AmericaFrontccc.jpg;209;1215.0
11949;Outlaw Golf: Nine Holes of Christmas;outlaw-golf-nine-holes-of-christmas;0;2003.0;XB;T;http://www.vgchartz.com/games/boxart/8715447ccc.jpg;333;1221.0
11950;NHL Rivals 2004;nhl-rivals-2004;0;2003.0;XB;E;http://www.vgchartz.com/games/boxart/full_1965173AmericaFrontccc.jpg;3;841.0
11951;X-Men: Next Dimension;x-men-next-dimension;11;2002.0;XB;T;http://www.vgchartz.com/games/boxart/6745723ccc.jpg;6;445.0
11953;Tyco RC: Assault with a Battery;tyco-rc-assault-with-a-battery;2;2000.0;PS;E;http://www.vgchartz.com/games/boxart/full_7611430AmericaFrontccc.jpg;215;2013.0
11955;OlliOlli;olliolli;0;2014.0;PC;E;http://www.vgchartz.com/games/boxart/full_4144927AmericaFrontccc.jpg;82;2219.0
11956;Avatar: The Last Airbender;avatar-the-last-airbender;13;2006.0;PSP;E10;http://www.vgchartz.com/games/boxart/7702729ccc.jpg;59;960.0
11957;Hole in the Wall: Deluxe Edition;hole-in-the-wall-deluxe-edition;6;2011.0;X360;E;http://www.vgchartz.com/games/boxart/default.jpg;15;55.0
11958;Dawn of Discovery;dawn-of-discovery;8;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_5930186AmericaFrontccc.jpg;15;1734.0
11959;NBA 2K18;nba-2k18;0;2017.0;X360;E10;http://www.vgchartz.com/games/boxart/full_1379392AmericaFrontccc.jpg;56;132.0
11960;Panzer Dragoon Saga;panzer-dragoon-saga;4;1998.0;SAT;T;http://www.vgchartz.com/games/boxart/5693779ccc.jpg;8;1182.0
11961;Nicktoons: Unite!;nicktoons-unite;13;2006.0;DS;E;http://www.vgchartz.com/games/boxart/8708779ccc.jpg;59;336.0
11963;Backyard NFL Football '10;backyard-nfl-football-10;0;2009.0;X360;E;http://www.vgchartz.com/games/boxart/full_153648AmericaFrontccc.jpg;17;869.0
11964;ATV Quad Kings;atv-quad-kings;2;2010.0;DS;E;http://www.vgchartz.com/games/boxart/full_1847204AmericaFrontccc.jpg;244;2220.0
11966;The Scorpion King: Rise of the Akkadian;the-scorpion-king-rise-of-the-akkadian;9;2002.0;GC;T;http://www.vgchartz.com/games/boxart/full_9859375AmericaFrontccc.jpg;37;370.0
11967;Hyperdimension Neptunia U: Action Unleashed;hyperdimension-neptunia-u-action-unleashed;9;2016.0;PC;T;http://www.vgchartz.com/games/boxart/full_1404142AmericaFrontccc.jpg;511;1068.0
11971;Transformers: Beast Wars Transmetals;transformers-beast-wars-transmetals;11;2000.0;PS;T;http://www.vgchartz.com/games/boxart/full_1548664AmericaFrontccc.jpg;238;742.0
11973;Mushroom Men: Rise of the Fungi;mushroom-men-rise-of-the-fungi;9;2008.0;DS;E;http://www.vgchartz.com/games/boxart/full_6502560AmericaFrontccc.jpg;359;639.0
11977;Charlie and the Chocolate Factory;charlie-and-the-chocolate-factory;13;2005.0;XB;E;http://www.vgchartz.com/games/boxart/4424144ccc.jpg;55;485.0
11978;Constantine;constantine;9;2005.0;PS2;M;http://www.vgchartz.com/games/boxart/4563505ccc.jpg;59;1584.0
11979;Prinny: Can I Really Be the Hero?;prinny-can-i-really-be-the-hero;1;2009.0;PSP;T;http://www.vgchartz.com/games/boxart/full_2267012AmericaFrontccc.jpg;232;879.0
11980;Pimp My Ride;pimp-my-ride;2;2006.0;X360;T;http://www.vgchartz.com/games/boxart/full_2835864AmericaFrontccc.jpg;6;657.0
11981;Pokemon Rumble World;pokemon-rumble-world;9;2015.0;3DS;E10;http://www.vgchartz.com/games/boxart/full_2660459AmericaFrontccc.jpg;0;330.0
11982;Dynasty Tactics 2;dynasty-tactics-2;12;2003.0;PS2;T;http://www.vgchartz.com/games/boxart/4045672ccc.jpg;93;605.0
11983;Touch Detective 2 1/2;touch-detective-2-1;13;2007.0;DS;E;http://www.vgchartz.com/games/boxart/5428838ccc.gif;112;2223.0
11984;Vacation Sports;vacation-sports;0;2009.0;Wii;E;http://www.vgchartz.com/games/boxart/full_vacation-sports_0AmericaFront.jpg;15;1548.0
11985;Real World Golf;real-world-golf;0;2006.0;PS2;E;http://www.vgchartz.com/games/boxart/376819ccc.jpg;328;2224.0
11986;Patapon 2;patapon-2;1;2009.0;PSP;E;http://www.vgchartz.com/games/boxart/full_4917870AmericaFrontccc.jpg;9;675.0
11987;Winter Heat;winter-heat;0;1997.0;SAT;E;http://www.vgchartz.com/games/boxart/5485100ccc.jpg;8;91.0
11988;WRC 5: FIA World Rally Championship;wrc-5-fia-world-rally-championship;2;2015.0;PS3;E;http://www.vgchartz.com/games/boxart/full_1230819AmericaFrontccc.jpg;510;1857.0
11989;Animal Planet: Vet Life;animal-planet-vet-life;8;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_947109AmericaFrontccc.jpg;6;110.0
11990;Ty the Tasmanian Tiger 2: Bush Rescue;ty-the-tasmanian-tiger-2-bush-rescue;1;2004.0;XB;E;http://www.vgchartz.com/games/boxart/1220621ccc.jpg;14;322.0
11991;Defender;defender;3;2002.0;GC;T;http://www.vgchartz.com/games/boxart/6360623ccc.jpg;75;2225.0
11992;BlazBlue: Continuum Shift II;blazblue-continuum-shift-ii;11;2011.0;3DS;T;http://www.vgchartz.com/games/boxart/full_blazblue-continuum-shift-ii_765AmericaFront.jpg;233;425.0
11993;The Polar Express;the-polar-express;13;2004.0;GC;E;http://www.vgchartz.com/games/boxart/full_1214561AmericaFrontccc.jpg;59;597.0
11994;BMX XXX;bmx-xxx;0;2002.0;XB;M;http://www.vgchartz.com/games/boxart/6404912ccc.jpg;62;439.0
11995;ATV: Quad Frenzy;atv-quad-frenzy;2;2005.0;DS;E;http://www.vgchartz.com/games/boxart/1590420ccc.jpg;25;611.0
11996;Totally Spies! Totally Party;totally-spies-totally-party;6;2009.0;Wii;E;http://www.vgchartz.com/games/boxart/full_17543AmericaFrontccc.jpg;277;2226.0
11998;Lady Sia;lady-sia;1;2001.0;GBA;E;http://www.vgchartz.com/games/boxart/full_1629166AmericaFrontccc.jpg;138;2150.0
11999;Lucha Libre AAA: Heroes del Ring;lucha-libre-aaa-heroes-del-ring;11;2010.0;PS3;T;http://www.vgchartz.com/games/boxart/full_lucha-libre-aaa-heroes-of-the-ring_8AmericaFront.jpg;31;2227.0
12000;Rock Band: Metal Track Pack;rock-band-metal-track-pack;6;2009.0;PS2;T;http://www.vgchartz.com/games/boxart/full_2401295AmericaFrontccc.jpg;84;89.0
12001;Sonic Generations;sonic-generations;1;2011.0;PC;E;http://www.vgchartz.com/games/boxart/full_sonic-generations_138PALFront.jpg;8;91.0
12002;Burnout Paradise Remastered;burnout-paradise-remastered;2;2018.0;XOne;E10;http://www.vgchartz.com/games/boxart/full_6900526AmericaFrontccc.png;14;1184.0
12003;Frogger: Helmet Chaos;frogger-helmet-chaos;1;2005.0;PSP;E;http://www.vgchartz.com/games/boxart/full_4348387AmericaFrontccc.jpg;31;517.0
12005;Robotech: Invasion;robotech-invasion;3;2004.0;PS2;T;http://www.vgchartz.com/games/boxart/full_4239967AmericaFrontccc.jpg;55;842.0
12007;Rock Band: Metal Track Pack;rock-band-metal-track-pack;6;2009.0;Wii;T;http://www.vgchartz.com/games/boxart/full_347030AmericaFrontccc.jpg;84;89.0
12008;Dr. Seuss' The Cat in the Hat;dr-seuss-the-cat-in-the-hat;13;2003.0;XB;E;http://www.vgchartz.com/games/boxart/8030202ccc.jpg;7;620.0
12009;Hellboy: The Science of Evil;hellboy-the-science-of-evil;9;2008.0;X360;T;http://www.vgchartz.com/games/boxart/6519053ccc.jpg;31;322.0
12013;Where the Wild Things Are;where-the-wild-things-are;1;2009.0;PS3;E10;http://www.vgchartz.com/games/boxart/full_8516235AmericaFrontccc.jpg;35;274.0
12014;Champion Jockey: G1 Jockey & Gallop Racer;champion-jockey-g1-jockey-amp-gallop-racer;0;2011.0;Wii;E;http://www.vgchartz.com/games/boxart/full_champion-jockey-g1-jockey-ampamp-gallop-racer_846AmericaFront.jpg;171;567.0
12015;HOP;hop;1;2011.0;DS;E;http://www.vgchartz.com/games/boxart/full_hop_231AmericaFront.jpg;106;1047.0
12016;Metal Gear Solid V: The Definitive Experience;metal-gear-solid-v-the-definitive-experience;9;2016.0;XOne;M;http://www.vgchartz.com/games/boxart/full_341124AmericaFrontccc.jpg;68;68.0
12017;Sniper Elite;sniper-elite;3;2010.0;Wii;M;http://www.vgchartz.com/games/boxart/full_sniper-elite_1AmericaFront.jpg;596;2231.0
12018;Cats & Dogs: The Revenge of Kitty Galore;cats-amp-dogs-the-revenge-of-kitty-galore;9;2010.0;DS;E;http://www.vgchartz.com/games/boxart/full_cats-ampamp-dogs-the-revenge-of-kitty-galore_5AmericaFront.jpg;106;242.0
12019;Astro Boy: The Video Game;astro-boy-the-video-game;9;2009.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_6145399AmericaFrontccc.jpg;119;485.0
12020;Call of Duty: Modern Warfare Trilogy;call-of-duty-modern-warfare-trilogy;3;2016.0;PS3;M;http://www.vgchartz.com/games/boxart/full_9024600AmericaFrontccc.jpg;6;17.0
12023;Starsky & Hutch;starsky-amp-hutch;2;2004.0;GC;T;http://www.vgchartz.com/games/boxart/full_612587AmericaFrontccc.jpg;238;617.0
12024;The Cheetah Girls: Pop Star Sensations;the-cheetah-girls-pop-star-sensations;6;2007.0;DS;E;http://www.vgchartz.com/games/boxart/full_3882512AmericaFrontccc.jpg;66;1523.0
12026;FoxKids.com Micro Maniacs Racing;foxkidscom-micro-maniacs-racing;2;2000.0;PS;E;http://www.vgchartz.com/games/boxart/full_211015AmericaFrontccc.jpg;133;199.0
12027;Happy Feet Two;happy-feet-two;13;2011.0;DS;E;http://www.vgchartz.com/games/boxart/full_happy-feet-two-the-videogame_657AmericaFront.jpg;35;423.0
12028;Hexen: Beyond Heretic;hexen-beyond-heretic;3;1997.0;PS;M;http://www.vgchartz.com/games/boxart/full_1634629AmericaFrontccc.jpg;30;227.0
12029;Arcade Party Pak;arcade-party-pak;6;1999.0;PS;T;http://www.vgchartz.com/games/boxart/full_6138540AmericaFrontccc.jpg;75;131.0
12030;Bust-A-Move DS;bust-a-move-ds;5;2005.0;DS;E;http://www.vgchartz.com/games/boxart/4607864ccc.gif;25;1933.0
12031;Planet 51;planet-51;9;2009.0;X360;E;http://www.vgchartz.com/games/boxart/full_3222379AmericaFrontccc.jpg;8;1687.0
12032;Cabela's North American Adventures;cabelas-north-american-adventures;0;2010.0;X360;T;http://www.vgchartz.com/games/boxart/full_cabelas-north-american-adventures_6AmericaFront.jpg;6;110.0
12035;Yamaha Supercross;yamaha-supercross;2;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_4672533AmericaFrontccc.jpg;306;2233.0
12036;Cook, Serve, Delicious! 2!!; serve;8;2017.0;PC;E10;http://www.vgchartz.com/games/boxart/full_5444619AmericaFrontccc.jpg;281;1154.0
12038;Hitman Trilogy;hitman-trilogy;9;2007.0;PS2;M;http://www.vgchartz.com/games/boxart/1955023ccc.jpg;39;191.0
12042;The Penguins of Madagascar: Dr. Blowhole Returns - Again!;the-penguins-of-madagascar-dr-blowhole-returns-again;9;2011.0;X360;E;http://www.vgchartz.com/games/boxart/full_penguins-of-madagascar-dr-blowhole-returns_173AmericaFront.jpg;59;612.0
12043;Rock Band Track Pack: Classic Rock;rock-band-track-pack-classic-rock;6;2009.0;PS3;T;http://www.vgchartz.com/games/boxart/full_1458341AmericaFrontccc.jpg;84;89.0
12045;Cabela's Adventure Camp;cabelas-adventure-camp;6;2011.0;PS3;E;http://www.vgchartz.com/games/boxart/full_cabelas-adventure-camp_206AmericaFront.jpg;6;110.0
12046;Railroad Tycoon II;railroad-tycoon-ii;12;2000.0;PS;E;http://www.vgchartz.com/games/boxart/full_4356179AmericaFrontccc.jpg;48;942.0
12047;The Legend of Heroes II: Prophecy of the Moonlight Witch (JP sales);the-legend-of-heroes-ii-prophecy-of-the-moonlight-witch-jp-sales;4;2006.0;PSP;E10;http://www.vgchartz.com/games/boxart/7855676ccc.jpg;61;2025.0
12048;The Hardy Boys: The Hidden Theft;the-hardy-boys-the-hidden-theft;13;2009.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_1677706AmericaFrontccc.jpg;431;1352.0
12050;My Boyfriend;my-boyfriend;8;2009.0;DS;E10;http://www.vgchartz.com/games/boxart/full_4829018AmericaFrontccc.jpg;59;2238.0
12053;Killer Instinct (2013);killer-instinct-2013;11;2014.0;XOne;T;http://www.vgchartz.com/games/boxart/full_257651AmericaFrontccc.jpg;11;2240.0
12055;The BIGS;the-bigs;0;2007.0;PSP;E;http://www.vgchartz.com/games/boxart/9551527ccc.jpg;56;413.0
12056;Pac-Man and the Ghostly Adventures 2;pac-man-and-the-ghostly-adventures-2;1;2014.0;PS3;E10;http://www.vgchartz.com/games/boxart/full_3597531AmericaFrontccc.jpg;64;689.0
12057;Monster Jam: Path of Destruction;monster-jam-path-of-destruction;2;2010.0;PSP;E;http://www.vgchartz.com/games/boxart/full_monster-jam-2011_6AmericaFront.jpg;6;912.0
12059;Rengoku: The Tower of Purgatory;rengoku-the-tower-of-purgatory;9;2005.0;PSP;M;http://www.vgchartz.com/games/boxart/full_2728125AmericaFrontccc.jpg;31;2172.0
12060;The Secret Saturdays: Beasts of the 5th Sun;the-secret-saturdays-beasts-of-the-5th-sun;9;2009.0;PSP;E10;http://www.vgchartz.com/games/boxart/full_4326191AmericaFrontccc.jpg;119;485.0
12061;Fit in Six;fit-in-six;0;2011.0;Wii;E;http://www.vgchartz.com/games/boxart/full_fit-in-six_783AmericaFront.jpg;15;437.0
12062;Goal Storm '97;goal-storm-97;0;1997.0;PS;E;http://www.vgchartz.com/games/boxart/full_1617426AmericaFrontccc.jpg;31;122.0
12063;Paws & Claws: Pet Resort;paws-amp-claws-pet-resort;8;2009.0;Wii;E;http://www.vgchartz.com/games/boxart/full_1672402AmericaFrontccc.jpg;59;816.0
12064;Dynasty Warriors Advance;dynasty-warriors-advance;9;2005.0;GBA;E10;http://www.vgchartz.com/games/boxart/5381209ccc.jpg;0;605.0
12067;Tournament Pool;tournament-pool;0;2009.0;Wii;E;http://www.vgchartz.com/games/boxart/full_8147965AmericaFrontccc.jpg;214;945.0
12068;Transformers: Devastation;transformers-devastation;9;2015.0;X360;T;http://www.vgchartz.com/games/boxart/full_4369266AmericaFrontccc.jpeg;6;410.0
12069;Guilty Gear Xrd -Revelator-;guilty-gear-xrd-revelator-;11;2016.0;PS3;T;http://www.vgchartz.com/games/boxart/full_6821106PALFrontccc.jpg;233;425.0
12070;Aqua Aqua;aqua-aqua;5;2001.0;PS2;E;http://www.vgchartz.com/games/boxart/6973965ccc.jpg;91;2243.0
12071;Naruto Shippuden: Naruto vs. Sasuke;naruto-shippuden-naruto-vs-sasuke;9;2010.0;DS;E10;http://www.vgchartz.com/games/boxart/full_naruto-shippuuden-naruto-vs-sasuke_10AmericaFront.jpg;112;1324.0
12072;Mega Man Zero 4;mega-man-zero-4;1;2005.0;GBA;E;http://www.vgchartz.com/games/boxart/8549502ccc.jpg;28;907.0
12073;NASCAR '14;nascar-14;2;2014.0;PS3;E;http://www.vgchartz.com/games/boxart/full_5761063AmericaFrontccc.jpg;45;657.0
12074;Black Bass with Blue Marlin;black-bass-with-blue-marlin;0;1999.0;PS;E;http://www.vgchartz.com/games/boxart/6422239ccc.jpg;298;83.0
12075;Mega Man Battle Network 5: Double Team DS (JP sales);mega-man-battle-network-5-double-team-ds-jp-sales;4;2005.0;DS;E;http://www.vgchartz.com/games/boxart/full_4836011AmericaFrontccc.jpg;28;63.0
12077;The Voice;the-voice;14;2014.0;X360;E10;http://www.vgchartz.com/games/boxart/full_6426189AmericaFrontccc.jpg;6;419.0
12081;Tiger Woods PGA Tour 06;tiger-woods-pga-tour-06;0;2005.0;GC;E;http://www.vgchartz.com/games/boxart/8706814ccc.jpg;13;40.0
12082;Jupiter Strike;jupiter-strike;3;1995.0;PS;E;http://www.vgchartz.com/games/boxart/full_3665760AmericaFrontccc.jpg;62;443.0
12083;Sudokuro;sudokuro;5;2007.0;DS;E;http://www.vgchartz.com/games/boxart/3699575ccc.gif;121;1292.0
12084;Shadow Warrior (2013);shadow-warrior-2013;3;2014.0;PS4;M;http://www.vgchartz.com/games/boxart/full_545189AmericaFrontccc.jpg;82;1253.0
12085;Tetris Evolution;tetris-evolution;5;2007.0;X360;E;http://www.vgchartz.com/games/boxart/4574950ccc.gif;59;612.0
12087;Mighty No. 9;mighty-no-9;1;2016.0;PC;E10;http://www.vgchartz.com/games/boxart/full_8330333AmericaFrontccc.jpg;45;2187.0
12091;FIFA World Cup Germany 2006;fifa-world-cup-germany-2006;0;2006.0;PSP;E;http://www.vgchartz.com/games/boxart/5883727ccc.jpg;13;30.0
12094;Reign of Fire;reign-of-fire;3;2002.0;GC;T;http://www.vgchartz.com/games/boxart/3567655ccc.jpg;238;1059.0
12095;Rogue Warrior;rogue-warrior;3;2009.0;X360;M;http://www.vgchartz.com/games/boxart/full_rogue-warrior_410AmericaFront.jpg;20;354.0
12096;Pro Evolution Soccer 2017;pro-evolution-soccer-2017;0;2016.0;X360;E;http://www.vgchartz.com/games/boxart/full_1988291AmericaFrontccc.jpg;68;677.0
12097;The Penguins of Madagascar: Dr. Blowhole Returns - Again!;the-penguins-of-madagascar-dr-blowhole-returns-again;9;2011.0;DS;E;http://www.vgchartz.com/games/boxart/full_penguins-of-madagascar-dr-blowhole-returns_411AmericaFront.jpg;59;612.0
12098;Adventure Time: Finn & Jake Investigations;adventure-time-finn-amp-jake-investigations;9;2015.0;3DS;E10;http://www.vgchartz.com/games/boxart/full_7715594AmericaFrontccc.jpg;345;842.0
12099;Sakura Wars: So Long, My Love;" my love""";4;2010.0;Wii;T;http://www.vgchartz.com/games/boxart/full_sakura-wars-so-long-my-love_8AmericaFront.jpg;232;631.0
12100;Assassin's Creed Chronicles;assassins-creed-chronicles;9;2016.0;PS4;T;http://www.vgchartz.com/games/boxart/full_8110137AmericaFrontccc.jpg;15;1501.0
12102;Jampack Volume 14 (RP-T);jampack-volume-14-rp-t;6;2006.0;PS2;T;http://www.vgchartz.com/games/boxart/full_9197249AmericaFrontccc.jpg;9;366.0
12104;Rome: Total War;rome-total-war;12;2004.0;PC;T;http://www.vgchartz.com/games/boxart/6366216ccc.jpg;6;520.0
12105;Mace Griffin: Bounty Hunter;mace-griffin-bounty-hunter;3;2003.0;XB;M;http://www.vgchartz.com/games/boxart/full_8916673AmericaFrontccc.jpg;7;955.0
12106;Martian Gothic: Unification;martian-gothic-unification;13;2001.0;PS;M;http://www.vgchartz.com/games/boxart/full_9519831AmericaFrontccc.jpg;48;2248.0
12107;Woody Woodpecker Racing;woody-woodpecker-racing;2;2000.0;PS;E;http://www.vgchartz.com/games/boxart/full_woody-woodpecker-racing_604AmericaFront.jpg;31;513.0
12109;Fight Club;fight-club;11;2004.0;XB;M;http://www.vgchartz.com/games/boxart/3937637ccc.jpg;7;1058.0
12110;Carnage Heart;carnage-heart;12;1997.0;PS;E;http://www.vgchartz.com/games/boxart/4017406ccc.jpg;9;1285.0
12111;Grand Theft Auto: Mission Pack #1, London 1969;"london 1969""";13;1999.0;PS;M;http://www.vgchartz.com/games/boxart/full_5175653AmericaFrontccc.jpg;4;22.0
12116;Total Immersion Racing;total-immersion-racing;2;2002.0;PS2;E;http://www.vgchartz.com/games/boxart/2430566ccc.gif;179;574.0
12117;Virtual Hydlide;virtual-hydlide;4;1995.0;SAT;E;http://www.vgchartz.com/games/boxart/7670894ccc.jpg;112;860.0
12118;Petz Fashion: Dogz & Catz;petz-fashion-dogz-amp-catz;8;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_1325549AmericaFrontccc.jpg;15;55.0
12119;Viewtiful Joe: Double Trouble!;viewtiful-joe-double-trouble;9;2005.0;DS;T;http://www.vgchartz.com/games/boxart/8567373ccc.jpg;28;830.0
12120;Rocky Balboa;rocky-balboa;0;2007.0;PSP;T;http://www.vgchartz.com/games/boxart/full_6796720AmericaFrontccc.jpg;9;55.0
12121;Warriors Orochi 3;warriors-orochi-3;9;2012.0;PSP;T;http://www.vgchartz.com/games/boxart/full_3631330JapanFrontccc.jpg;171;262.0
12122;FlatOut: Ultimate Carnage;flatout-ultimate-carnage;2;2007.0;X360;T;http://www.vgchartz.com/games/boxart/3247630ccc.jpg;179;1160.0
12123;Space Invaders;space-invaders;3;2002.0;GBA;E;http://www.vgchartz.com/games/boxart/full_5311091AmericaFrontccc.jpg;6;599.0
12124;Digimon Digital Card Battle;digimon-digital-card-battle;12;2001.0;PS;T;http://www.vgchartz.com/games/boxart/full_2353847AmericaFrontccc.jpg;67;177.0
12125;Alvin and the Chipmunks: Chipwrecked;alvin-and-the-chipmunks-chipwrecked;6;2011.0;X360;E10;http://www.vgchartz.com/games/boxart/full_alvin-and-the-chipmunks-chipwrecked_806AmericaFront.jpg;25;1130.0
12129;Pro Evolution Soccer 2014;pro-evolution-soccer-2014;0;2013.0;PC;E;http://www.vgchartz.com/games/boxart/full_3918419PALFrontccc.jpg;68;122.0
12130;Family Feud: 2012 Edition;family-feud-2012-edition;6;2011.0;X360;E10;http://www.vgchartz.com/games/boxart/full_family-feud-2012-edition_814AmericaFront.jpg;15;55.0
12132;Trauma Center: Under the Knife 2;trauma-center-under-the-knife-2;8;2008.0;DS;T;http://www.vgchartz.com/games/boxart/full_5322237AmericaFrontccc.jpg;112;238.0
12134;Dark Souls: Remastered;dark-souls-remastered;4;2018.0;XOne;M;http://www.vgchartz.com/games/boxart/full_8881652AmericaFrontccc.jpg;251;163.0
12135;Gem Quest: 4 Elements;gem-quest-4-elements;5;2011.0;DS;E;http://www.vgchartz.com/games/boxart/full_gem-quest-4-elements_846AmericaFront.jpg;244;2252.0
12136;Big League Sports: Summer;big-league-sports-summer;0;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_4005633AmericaFrontccc.jpg;6;2253.0
12137;Dead to Rights II;dead-to-rights-ii;3;2005.0;XB;M;http://www.vgchartz.com/games/boxart/884366ccc.jpg;23;1689.0
12138;Hysteria Hospital: Emergency Ward;hysteria-hospital-emergency-ward;9;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_4052485AmericaFrontccc.png;395;2254.0
12139;Project: Horned Owl;project-horned-owl;3;1996.0;PS;T;http://www.vgchartz.com/games/boxart/3654851ccc.jpg;9;819.0
12141;Rock Revolution;rock-revolution;6;2008.0;DS;E10;http://www.vgchartz.com/games/boxart/7903911ccc.jpg;31;1379.0
12142;Science Papa;science-papa;6;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_3943342AmericaFrontccc.jpg;6;110.0
12143;Alvin and the Chipmunks: Chipwrecked;alvin-and-the-chipmunks-chipwrecked;6;2011.0;DS;E10;http://www.vgchartz.com/games/boxart/full_alvin-and-the-chipmunks-chipwrecked_568AmericaFront.jpg;25;1130.0
12145;NASCAR The Game: Inside Line;nascar-the-game-inside-line;2;2012.0;X360;E;http://www.vgchartz.com/games/boxart/full_8948374AmericaFrontccc.jpg;6;657.0
12149;Cabela's Dangerous Hunts 2;cabelas-dangerous-hunts-2;0;2005.0;XB;T;http://www.vgchartz.com/games/boxart/5149423ccc.jpg;6;849.0
12152;My First Dollhouse;my-first-dollhouse;6;2010.0;DS;E;http://www.vgchartz.com/games/boxart/full_6379472AmericaFrontccc.jpg;106;1047.0
12153;SimCity 2000;simcity-2000;8;2003.0;GBA;E;http://www.vgchartz.com/games/boxart/full_9990865AmericaFrontccc.jpg;116;888.0
12154;X-Men: The Official Game;x-men-the-official-game;9;2006.0;DS;E10;http://www.vgchartz.com/games/boxart/5902631ccc.jpg;6;274.0
12155;Etrian Odyssey Nexus;etrian-odyssey-nexus;4;2019.0;3DS;T;http://www.vgchartz.com/games/boxart/full_1629000AmericaFrontccc.jpg;112;378.0
12156;Brunswick Circuit Pro Bowling 2;brunswick-circuit-pro-bowling-2;0;2000.0;PS;E;http://www.vgchartz.com/games/boxart/full_411863AmericaFrontccc.jpg;59;1813.0
12157;D;d;13;1996.0;PS;T;http://www.vgchartz.com/games/boxart/full_9365657AmericaFrontccc.jpg;62;1108.0
